TIC ID,Products,Exoplanet
25078924,19,
25081575,19,
25116423,19,
25117273,19,
25117741,19,
25117756,19,
25132222,19,
25133604,19,
25155310,19,WASP-126 b
25155510,19,
29759938,19,
29779237,19,
29780451,19,
30270183,19,
30407429,19,
32090208,19,
32090394,19,
32152605,19,
32154146,19,
33833553,19,
33836359,19,
33866201,19,
33877907,19,
33878145,19,
33880418,19,
33880746,19,
38461375,19,
38461400,19,
38461453,19,
38462407,19,
38469670,19,
38469800,19,
38508395,19,
38508526,19,
38508639,19,
38515801,19,
38570936,19,
38571020,19,
38574307,19,
38583375,19,
38584748,19,
38586707,19,
38587180,19,
38587275,19,
38601557,19,
38602305,19,
38602419,19,
38608850,19,
38609673,19,
38610352,19,
38634033,19,
38634087,19,
38634217,19,
38634757,19,
38680734,19,
38697111,19,
38699083,19,
38699658,19,
38710225,19,
38760820,19,
38760904,19,
38761335,19,
38763021,19,
38763180,19,
38811498,19,
38812501,19,
38824524,19,
38825084,19,
38827175,19,
38827449,19,
38843381,19,
38844604,19,
38846515,19,WASP-100 b
38875458,19,
38905525,19,
38907328,19,
38909083,19,
38942483,19,
38942727,19,
55269981,19,
55271891,19,
55295028,19,
55295368,19,
55297416,19,
55450888,19,
55523390,19,
55527661,19,
55556721,19,
55556732,19,
55604374,19,
55604441,19,
55650590,19,
55663720,19,
55745413,19,
55746206,19,
55760329,19,
55760351,19,
55848273,19,
55849142,19,
139370537,19,
139370701,19,
140512200,19,
140580482,19,
140580497,19,
140599056,19,
140600147,19,
140630635,19,
140687446,19,
140689204,19,
140689653,19,
140828333,19,
140891597,19,
140899825,19,
141124144,19,
141185142,19,
141413219,19,
141414217,19,
141435818,19,
141471870,19,
141472911,19,
141626634,19,
141628019,19,
141708147,19,
141708335,19,
141708546,19,
141709296,19,
141752883,19,
141755163,19,
141756213,19,
141757294,19,
141757732,19,
141769356,19,
141769434,19,
141770198,19,
141770609,19,
141772259,19,
141805180,19,
141810080,19,
141811540,19,
141865201,19,
141865875,19,
141910606,19,
