TIC ID,Products,Exoplanet
25116119,17,
25134376,17,
25134377,17,
29759170,17,
29762012,17,
29829265,17,
30038422,17,
30110048,17,
30186108,17,
30191789,17,
30314282,17,
30401301,17,
30527482,17,
30537037,17,
30630877,17,
30631031,17,
30762159,17,
30853028,17,
30933383,17,
31105402,17,
31108599,17,
31266926,17,
31530505,17,
32072097,17,
32072196,17,
32072229,17,
32090581,17,
33715210,17,
33766129,17,
33770863,17,
33835925,17,
33839723,17,
33864387,17,
33866070,17,
33879314,17,
33879593,17,
38461205,17,
38509907,17,
38516267,17,
38586416,17,
38586438,17,
38587771,17,
38608928,17,
38633847,17,
38678868,17,
38682869,17,
38696814,17,
38696898,17,
38708042,17,
38709988,17,
38759751,17,
38815302,17,
38815338,17,
38824355,17,
38827910,17,
38828272,17,
38828734,17,
38843695,17,
38845575,17,
38943958,17,
38943971,17,
38954454,17,
40183989,17,
40275791,17,
40795915,17,
41174274,17,
41484615,17,
41533313,17,
41533357,17,
41587424,17,
55272404,17,
55296811,17,
55298271,17,
55366779,17,
55368621,17,
55384838,17,
55399441,17,
55402580,17,
55451914,17,
55452078,17,
55453391,17,
55478222,17,
55498515,17,
55556127,17,
55558113,17,
55659357,17,
55852584,17,
140576174,17,
140687826,17,
140894185,17,
140898436,17,
140943323,17,
141026267,17,
141029712,17,
141029787,17,
141121044,17,
141121236,17,
141126397,17,
141154638,17,
141186075,17,
141187126,17,
141187570,17,
141268467,17,
141280255,17,
141281495,17,
141281526,17,
141282136,17,
141334293,17,
141335886,17,
141412532,17,
141423536,17,
141423634,17,
141471105,17,
141471357,17,
141471522,17,
141481311,17,
141482069,17,
141610012,17,
141754291,17,
141809220,17,
141868836,17,
141945470,17,
142049025,17,
142082467,17,
142105308,17,
142107759,17,
142144162,17,
142146051,17,
149060586,17,
149102723,17,
149102728,17,
149105764,17,
149120276,17,
149120602,17,
149120726,17,
149125377,17,
149154821,17,
149155198,17,
149174494,17,
149175965,17,
149216532,17,
149217937,17,
149302744,17,
149304313,17,
149304495,17,
149305070,17,
149346163,17,
