TIC ID,Products,Exoplanet
25063986,18,
25065471,18,
25077712,18,
25079777,18,
25080362,18,
25080867,18,
25081091,18,
25081629,18,
25081729,18,
25116563,18,
25118098,18,
25118964,18,
25131718,18,
25132314,18,
25132694,18,
25132754,18,
25132999,18,
25133052,18,
25133286,18,
25153041,18,
25153109,18,
25153167,18,
25153635,18,
25155698,18,
25156036,18,
25194993,18,
25196356,18,
29758859,18,
29760441,18,
29760913,18,
29778225,18,
29778239,18,
29779873,18,
29780677,18,
29781101,18,
29781292,18,
29781308,18,
29828884,18,
29830830,18,
29832209,18,
29833504,18,
29835352,18,
29983665,18,
29984014,18,
29987134,18,
29990592,18,
30035088,18,
30037565,18,
30110465,18,
30111936,18,
30185650,18,
30186481,18,
30192292,18,
30192406,18,
30268695,18,
30271577,18,
30275662,18,
30275777,18,
30275795,18,
30275861,18,
30312676,18,
30312711,18,
30312722,18,
30312800,18,
30312916,18,
30313007,18,
30317282,18,
30317301,18,
30319402,18,
30403921,18,
30469371,18,
30533103,18,
30853470,18,
30938252,18,
31011838,18,
31028580,18,
31104764,18,
31105684,18,
31105740,18,
31181554,18,
31381302,18,
31505975,18,
31506424,18,
31508240,18,
31508554,18,
32090046,18,
32090583,18,
32092280,18,
32152015,18,
32153468,18,
32154622,18,
32154687,18,
33714944,18,
33733359,18,
33770773,18,
33834068,18,
33834484,18,
33840009,18,
33861444,18,
33878688,18,
33878971,18,
33881153,18,
38422961,18,
38461578,18,
38461594,18,
38468952,18,
38516338,18,
38572209,18,
38574220,18,
38583513,18,
38583537,18,
38585033,18,
38586863,18,
38587665,18,
38600576,18,
38602091,18,
38609021,18,
38633580,18,
38635760,18,
38635856,18,
38679058,18,
38680132,18,
38696355,18,
38697412,18,
38697444,18,
38698083,18,
38698692,18,
38698751,18,
38699545,18,
38707423,18,
38707482,18,
38707757,18,
38707774,18,
38709037,18,
38710712,18,
38759499,18,
38759628,18,
38761440,18,
38762657,18,
38762664,18,
38813375,18,
38814733,18,
38824311,18,
38907321,18,
38908752,18,
38909096,18,
38939585,18,
38942330,18,
38954437,18,
38954456,18,
40336359,18,
40343782,18,
40404470,18,
40405143,18,
40515514,18,
40518041,18,
40602927,18,
40793484,18,
40802388,18,
41029088,18,
41029133,18,
41030714,18,
41030783,18,
41031598,18,
41173537,18,
41226271,18,
41226614,18,
41259424,18,
41259805,18,
55269690,18,
55269822,18,
55270123,18,
55271423,18,
55272070,18,
55272819,18,
55293744,18,
55294570,18,
