TIC ID,Products,Exoplanet
25118739,16,
25132720,16,
25133016,16,
25154301,16,
25195455,16,
29759435,16,
29761402,16,
29761724,16,
29762078,16,
29830068,16,
29987437,16,
30265037,16,
30274200,16,
30315586,16,
30848801,16,
31178354,16,
31315185,16,
31383649,16,
31509222,16,
31530164,16,
32068898,16,
32070390,16,
33714406,16,
33831818,16,
33861618,16,
33865093,16,
33877534,16,
33881250,16,
38462643,16,
38470052,16,
38517724,16,
38517744,16,
38585053,16,
38586374,16,
38680230,16,
38680567,16,
38813141,16,
38815522,16,
38826026,16,
38828538,16,
38842861,16,
38844268,16,
38876195,16,
38908399,16,
38909361,16,
38939275,16,
40339576,16,
40511114,16,
40523773,16,
40603917,16,
40666957,16,
40716679,16,
40897656,16,
41173667,16,
41463056,16,
41530565,16,
41596872,16,
55291546,16,
55296056,16,
55366186,16,
55367248,16,
55383975,16,
55400261,16,
55404385,16,
55451918,16,
55478102,16,
55523561,16,
55526602,16,
55556797,16,
55649929,16,
55653435,16,
55663141,16,
55663810,16,
55744694,16,
140598464,16,
140758953,16,
140761757,16,
140861548,16,
140895983,16,
140998522,16,
141121793,16,
141210949,16,
141335100,16,
141411201,16,HD 38283 b
141411713,16,
141436215,16,
141484055,16,
141870831,16,
141914082,16,
142019343,16,
142054159,16,
142087340,16,
142087451,16,
142107219,16,
142142488,16,
142144969,16,
142145534,16,
149039372,16,
149059954,16,
149102762,16,
149126796,16,
149126810,16,
149175396,16,
149177271,16,
149219376,16,
149219496,16,
149274312,16,
149274367,16,
149303310,16,
149308175,16,
149346752,16,
149349037,16,
149474387,16,
149497924,16,
149497993,16,
149539058,16,
149539158,16,
149539552,16,
149540013,16,
149572723,16,
149573096,16,
149598862,16,
149600376,16,
149601156,16,
149601768,16,
149931603,16,
149972102,16,
150031443,16,
150065109,16,
150065151,16,
150098542,16,
150098777,16,
150098860,16,
150104808,16,
150107539,16,
150144415,16,
150187908,16,
150245430,16,
150245438,16,
150248762,16,
150320178,16,
150322991,16,
150361616,16,
150361737,16,
150429481,16,
150430404,16,
150442658,16,
150442748,16,
167007869,16,
167010763,16,
167010837,16,
167042097,16,
167089959,16,
167168632,16,
167207589,16,
167247946,16,
167304933,16,
167306154,16,
167339633,16,
167343976,16,
167344029,16,
167363687,16,
167365789,16,
167366681,16,
167417444,16,
167417695,16,
167422188,16,
167527244,16,
167548586,16,
167554511,16,
167554964,16,
167574667,16,
167653919,16,
167749605,16,
167808687,16,
167888675,16,
176871588,16,
176933645,16,
176935123,16,
176954865,16,
176954932,16,
176960513,16,
176980970,16,
176981169,16,
177034616,16,
177036977,16,
177117281,16,
177118923,16,
177167539,16,
177173234,16,
177173860,16,
177175199,16,
177181147,16,
177242528,16,
177254872,16,
177255132,16,
177283605,16,
177352893,16,
177389302,16,
179038379,16,
179114436,16,
179206253,16,
179306195,16,
179308757,16,
179308923,16,
179376451,16,
179517557,16,
179582003,16,
179583882,16,
179639066,16,
220389494,16,
220395015,16,
220398107,16,
220401171,16,
220405105,16,
220454583,16,
220473692,16,
231089264,16,
231123287,16,
231742691,16,
231742782,16,
231742789,16,
231801630,16,
231801661,16,
238226832,16,
257719472,16,
257721857,16,
260075943,16,
260130844,16,
260188633,16,
260189950,16,
260193210,16,
260239177,16,
260244435,16,
260244471,16,
260266066,16,
260267665,16,
260269838,16,
260300455,16,
260353074,16,
260608510,16,
260640693,16,
260982587,16,
261107064,16,
261138245,16,
270554477,16,
270557257,16,
271596253,16,
271640913,16,
271971626,16,
271977529,16,
272086159,16,
272086677,16,
272130547,16,
272285817,16,
276793644,16,
276861788,16,
277025859,16,
277099881,16,
277099925,16,
277102246,16,
277300045,16,
278728951,16,
278729415,16,
278731274,16,
278776511,16,
278777358,16,
278988097,16,
279091106,16,
279091165,16,
279361150,16,
279956826,16,
279957111,16,
279958827,16,
280865159,16,
284196649,16,
287404510,16,
287405060,16,
293267910,16,
293271518,16,
293271581,16,
293271686,16,
293271918,16,
293347563,16,
294092966,16,
294098955,16,
294152559,16,
294329266,16,
294668993,16,
294784522,16,
294981037,16,
294983202,16,
299942685,16,
300013123,16,
300085625,16,
300088816,16,
300290824,16,
300381526,16,
300383677,16,
300448674,16,
300448815,16,
300651835,16,
300808145,16,
300813258,16,
300871138,16,
306470106,16,
306736615,16,
306773428,16,
306824672,16,
306893555,16,
306894095,16,
309616959,16,
309791156,16,
309791758,16,
