TIC ID,Products,Exoplanet
890962,2,
925945,2,
926898,2,
927579,2,
1034389,2,
1045529,2,
1099199,2,
1099837,2,
1100206,2,
1111760,2,
1111971,2,
1112513,2,
1112635,2,
1112740,2,
1112837,2,
1113595,2,
1114066,2,
1114345,2,
1114381,2,
1117070,2,
1117332,2,
1118180,2,
1118463,2,
1118593,2,
1118965,2,
1119071,2,
1119096,2,
1119844,2,
1122511,2,
1123858,2,
1124571,2,
1127460,2,
1127571,2,
1127591,2,
1128207,2,
1128333,2,
1128548,2,
1128676,2,
1129033,2,WASP-77 A b
1129300,2,
1129343,2,
1129777,2,
1149120,2,
1149409,2,
1149866,2,
1150363,2,
1167254,2,
1167538,2,
1196016,2,
1196437,2,
1196779,2,
1196984,2,
1197237,2,
1197275,2,
1198751,2,
1219107,2,
1219141,2,
1222410,2,
1223040,2,
1224672,2,
1250913,2,
1251231,2,
1251270,2,
1251436,2,
1271676,2,
1271818,2,
1274876,2,
1274935,2,
1275381,2,
1308817,2,
1308855,2,
1312206,2,
1334706,2,
1334777,2,
1334907,2,
1364572,2,
1637295,2,
1640268,2,
2211143,2,
2213137,2,
2372796,2,
2670610,2,
2733409,2,
2733520,2,
2733611,2,
2758909,2,
2758962,2,
2759628,2,
2759686,2,
2760102,2,
2760232,2,
2760710,2,
2760718,2,
2761472,2,
2761597,2,
2761911,2,
2762148,2,
2762303,2,
2762652,2,
2835867,2,
2835941,2,
2835989,2,
2836713,2,
2894863,2,
2962594,2,
2967836,2,
2968093,2,
3127674,2,
3227721,2,
3233467,2,
3235394,2,
3296473,2,
3298844,2,
3300381,2,
3307278,2,
3356565,2,
3448013,2,
3522887,2,
3523858,2,
3525057,2,
3580819,2,
3582508,2,
3585136,2,
3588888,2,
3776608,2,
3777316,2,
3784444,2,
3804313,2,
3804928,2,
3805444,2,
3806094,2,
3806602,2,
3810543,2,
3810734,2,
3810779,2,
3811504,2,
3811573,2,
3811891,2,
3811994,2,
3814749,2,
3814944,2,
3815360,2,
3815618,2,
3815678,2,
3816082,2,
3816118,2,
3816310,2,
3816804,2,
3816966,2,
3817140,2,
3817273,2,
3836148,2,
3836364,2,
3836541,2,
3837033,2,
3837071,2,
3837491,2,
3837613,2,
3837741,2,
3838130,2,
3838326,2,
3838520,2,
3886485,2,
3887989,2,
3888273,2,
3888419,2,
3888769,2,
3892139,2,
3892736,2,
3892819,2,
3893018,2,
3893026,2,
3893245,2,
3893757,2,
3894132,2,
3898095,2,
3898365,2,
3898553,2,
3899410,2,
3899738,2,
3899756,2,
3899820,2,
3900330,2,
3900382,2,
3900389,2,
3903450,2,
3903969,2,
3905338,2,
3905394,2,
3912978,2,
3920375,2,
3921576,2,
3921746,2,
3921749,2,
3922124,2,
3922373,2,
3922529,2,
3922848,2,
3956733,2,
3957254,2,
3957601,2,
3957952,2,
3958684,2,
3962869,2,
3963507,2,
3963565,2,
3963794,2,
3964172,2,
3964262,2,
3964964,2,
3988159,2,
3988251,2,
3989045,2,
3990356,2,
3990380,2,
3990402,2,
3990629,2,
3995093,2,
3996132,2,
4000387,2,
4002114,2,
4007712,2,
4008073,2,
4008174,2,
4008295,2,
4008360,2,
4346726,2,
4347361,2,
4422468,2,
4505828,2,
4509067,2,
4510637,2,
4510663,2,
4579916,2,
4582570,2,
4588120,2,
4616072,2,HATS-45 b
4616407,2,
4617829,2,
4618358,2,
4619738,2,
4620148,2,
4620841,2,
4621404,2,
4627415,2,
4627817,2,
4628861,2,
4628910,2,
4629440,2,
4629498,2,
4633177,2,
4633373,2,
4637806,2,
4638974,2,
4645155,2,
4645276,2,
4645769,2,
4645952,2,
4645960,2,
4646031,2,
4646638,2,
4646789,2,
4646810,2,
4647063,2,
4647125,2,
4647381,2,
4671860,2,
4672084,2,
4672436,2,
4673917,2,
4674183,2,
4698156,2,
4699010,2,
4699111,2,
4715186,2,
4715197,2,
4715644,2,
4715683,2,
4715787,2,
4715820,2,
4715901,2,
4715999,2,
4717468,2,
4717533,2,
4717790,2,
4717861,2,
4720694,2,
4722002,2,
4723138,2,
4723156,2,
4737360,2,
4741056,2,
4741448,2,
4741894,2,
4741962,2,
4741966,2,
4742061,2,
4742129,2,
4742248,2,
4742308,2,
4742417,2,
4742444,2,
4742869,2,
4746221,2,
4746245,2,
4748040,2,
4748090,2,
4814703,2,
4847760,2,
4854777,2,
4854918,2,
4966166,2,
5092088,2,
5095070,2,
5096601,2,
5165416,2,
5224830,2,
5225987,2,
5227087,2,
5229041,2,
5234091,2,
5290209,2,
5295337,2,
5395676,2,
5417479,2,
5452654,2,
5452928,2,
5483145,2,
5537671,2,
5544238,2,
5611068,2,
5611236,2,
5622139,2,
5622763,2,
5623719,2,
5631575,2,
5632856,2,
5632933,2,
5633132,2,
5633483,2,
5634659,2,
5639386,2,
5639467,2,
