TIC ID,Products,Exoplanet
21100271,9,
21100276,9,
25078425,9,
25080437,9,
25117492,9,
25154685,9,
25154686,9,
25155984,9,
29760211,9,
29762032,9,
29986329,9,
30033946,9,
30193373,9,
30268024,9,
30400822,9,
30474957,9,
30527366,9,
31104582,9,
31104698,9,
31269391,9,
31412845,9,
31532870,9,
31745403,9,
31778786,9,
31795900,9,
31796658,9,
31799975,9,
31814373,9,
31814405,9,
31815542,9,
31815637,9,
31816240,9,
31817742,9,
31852565,9,
31852980,9,
31853868,9,
31870141,9,
31870825,9,
31871193,9,
31871195,9,
31942864,9,
31944460,9,
32032816,9,
32033695,9,
32034088,9,
32036657,9,
32050031,9,
32050788,9,
32051050,9,
32068234,9,
32070982,9,
32071382,9,
32091178,9,
32092813,9,
33717892,9,
33733368,9,
33733773,9,
33769748,9,
33837062,9,
33861692,9,
33864966,9,
33876746,9,
33880331,9,
38422682,9,
38426431,9,
38426615,9,
38459395,9,
38461760,9,
38462492,9,
38506870,9,
38507902,9,
38507920,9,
38508010,9,
38510271,9,
38517360,9,
38572739,9,
38584843,9,
38603976,9,
38631826,9,
38632900,9,
38633112,9,
38634401,9,
38635741,9,
38635906,9,
38679565,9,
38682820,9,
38682841,9,
38699405,9,
38709288,9,
38711022,9,
38711031,9,
38711637,9,
38761624,9,
38813309,9,
38943091,9,
38943179,9,
40187273,9,
40335866,9,
40719772,9,
40803714,9,
41113406,9,
41170928,9,
41229162,9,
41229386,9,
41254937,9,
41254954,9,
41337525,9,
41337760,9,
41365130,9,
41486441,9,
41527074,9,
41533230,9,
41590620,9,
41595212,9,
55272182,9,
55272665,9,
55274592,9,
55292737,9,
55366165,9,
55366484,9,
55367332,9,
55384319,9,
55386919,9,
55401857,9,
55403826,9,
55452381,9,
55452563,9,
55479578,9,
55500762,9,
55500968,9,
55501614,9,
55602046,9,
55602730,9,
55605828,9,
55652005,9,
55652204,9,
55653003,9,
55659358,9,
55662389,9,
55746724,9,
55755028,9,
55758083,9,
55780604,9,
55783863,9,
55847962,9,
55852285,9,
140577406,9,
140578024,9,
140634257,9,
140635111,9,
140659978,9,
140691463,9,TOI-157 b
140754847,9,
140758831,9,
140828009,9,
140897732,9,
140971545,9,
140998337,9,
141091923,9,
141094861,9,
141096270,9,
141121080,9,
141121335,9,
141187625,9,
141187719,9,
141211966,9,
141215141,9,
141267791,9,
141281742,9,
141282097,9,
141333573,9,
141335553,9,
141423371,9,
141469740,9,
141479412,9,
141480953,9,
141607898,9,
141610661,9,
141610893,9,
141612221,9,
141623866,9,
141627846,9,
141628339,9,
141708337,9,
141756821,9,
141757931,9,
141768070,9,
141771831,9,
141809962,9,
141909098,9,
141913994,9,
141976598,9,
141979739,9,
142014503,9,
142014932,9,
142052187,9,
142109430,9,
142109874,9,
142110383,9,
142144915,9,
149037363,9,
149037374,9,
149040234,9,
149100764,9,
149121086,9,
149124218,9,
149126806,9,
149156180,9,
149156748,9,
149161200,9,
149174576,9,
149174992,9,
149178675,9,
149179607,9,
149216551,9,
149218890,9,
149219729,9,
149220378,9,
149220445,9,
149248969,9,
149252225,9,
149269965,9,
149271303,9,
149302507,9,
149307780,9,
149422096,9,
149444563,9,
149445928,9,
149474494,9,
149479352,9,
149497980,9,
149538123,9,
149539101,9,
149542538,9,
149573264,9,
149573437,9,
149576407,9,
149626644,9,
149626650,9,
149914329,9,
149930994,9,
149934590,9,
149990865,9,
149993445,9,
150034948,9,
150099079,9,
150107214,9,
150141813,9,
150143424,9,
150145800,9,
150147276,9,
150162697,9,
150162739,9,
150164523,9,
