TIC ID,Products,Exoplanet
21003166,5,
21019484,5,
21123257,5,
21123849,5,
21149574,5,
21162524,5,
21162620,5,
24692702,5,
24693092,5,
24696180,5,
24706893,5,
24750489,5,
24750548,5,
24751264,5,
25064941,5,
25078491,5,
25078501,5,
25078597,5,
25079689,5,
25080435,5,
25080811,5,
25080961,5,
25115741,5,
25116309,5,
25116696,5,
25116870,5,
25117240,5,
25118639,5,
25131889,5,
25131892,5,
25133896,5,
25134105,5,
25153759,5,
25154226,5,
25155464,5,
25155654,5,
25195258,5,
25195446,5,
29759691,5,
29760316,5,
29778605,5,
29779122,5,
29779700,5,
29780293,5,
29781207,5,
29781865,5,
29781872,5,
29829291,5,
29830262,5,
29831118,5,
29925590,5,
29986479,5,
29986496,5,
29991309,5,
29992291,5,
30029098,5,
30031510,5,
30032006,5,
30034266,5,
30034268,5,
30104033,5,
30106140,5,
30110707,5,
30112276,5,
30112388,5,
30187438,5,
30188536,5,
30189775,5,
30190076,5,
30195240,5,
30264850,5,
30267198,5,
30275228,5,
30275737,5,
30275829,5,
30311886,5,
30313036,5,
30316134,5,
30317214,5,
30321719,5,
30321827,5,
30322273,5,
30322368,5,
30399823,5,
30400785,5,
30405752,5,
30408670,5,
30409022,5,
30471172,5,
30527145,5,
30531851,5,
30534618,5,
30636219,5,
30638473,5,
30641264,5,
30718115,5,
30719871,5,
30720482,5,
30722080,5,
30722560,5,
30722685,5,
30756681,5,
30759304,5,
30761237,5,
30848631,5,
30855727,5,
30932285,5,
30935460,5,
31006009,5,
31106039,5,
31106686,5,
31108997,5,
31109182,5,
31109583,5,
31109853,5,
31179797,5,
31180464,5,
31181095,5,
31181424,5,
31183609,5,
31314990,5,
31379617,5,
31380500,5,
31382733,5,
31415544,5,
31531129,5,
31633869,5,
31633878,5,
31635646,5,
31636688,5,
31653409,5,
31655792,5,
31673724,5,
31703300,5,
31740373,5,
31741904,5,
31742072,5,
31745711,5,
31748424,5,
31748536,5,
31780848,5,
31796253,5,
31797959,5,
31798732,5,
31799759,5,
31799932,5,
31814200,5,
31853906,5,
31854067,5,
31867961,5,
31869316,5,
31870120,5,
31942249,5,
31944346,5,
31960217,5,
31962066,5,
31962067,5,
31998168,5,
32001069,5,
32032648,5,
32033403,5,
32034350,5,
32034497,5,
32034630,5,
32035972,5,
32036085,5,
32050050,5,
32051912,5,
32052203,5,
32053380,5,
32068637,5,
32068848,5,
32069782,5,
32070937,5,
32071721,5,
32072326,5,
32090923,5,
32093154,5,
32150334,5,
32150546,5,
32150672,5,
32150999,5,
32152976,5,
32152978,5,
33733321,5,
33766245,5,
33770579,5,
33770761,5,
33770766,5,
33831649,5,
33835660,5,
33835756,5,
33835815,5,
33839220,5,
33839693,5,
33840724,5,
33863453,5,
33863663,5,
33877753,5,
33879760,5,
33880674,5,
33880864,5,
38423964,5,
38459215,5,
38462406,5,
38462436,5,
38468276,5,
38468688,5,
38469010,5,
38469354,5,
38469560,5,
38469694,5,
38469787,5,
38506977,5,
38507601,5,
38508185,5,
38508884,5,
38509758,5,
38515329,5,
38515566,5,
38517451,5,
38517708,5,
38519123,5,
38570567,5,
38570601,5,
38570890,5,
38571268,5,
38571276,5,
38572041,5,
38572403,5,
38574582,5,
38574740,5,
38583200,5,
38583536,5,
38584009,5,
38586005,5,
38586526,5,
38586793,5,
38601878,5,
38607156,5,
38608972,5,
38609671,5,
38632201,5,
38634085,5,
38634453,5,
38634946,5,
38635270,5,
38635849,5,
38680102,5,
38682098,5,
38697612,5,
38698680,5,
38699486,5,
38707633,5,
38709112,5,
38709750,5,
38763343,5,
38811794,5,
38813816,5,
38814359,5,
38815574,5,
38824218,5,
38824274,5,
38828284,5,
38828619,5,
38845357,5,
38846146,5,
38876968,5,
38905538,5,
38906005,5,
38907182,5,
38907808,5,
38942653,5,
38942862,5,
39080548,5,
40274375,5,
40275183,5,
40341603,5,
40345470,5,
40404266,5,
40515236,5,
40516899,5,
