TIC ID,Products,Exoplanet
21018611,6,
21124756,6,
21124766,6,
21150978,6,
21162389,6,
21189709,6,
21282988,6,
21282990,6,
24672008,6,
24694579,6,
24695017,6,
25064373,6,
25132832,6,
25154831,6,
25195362,6,
29834988,6,
30399782,6,
31265672,6,
31308205,6,
31381651,6,
31388279,6,
31673688,6,
31702041,6,
31741939,6,
31743274,6,
31780495,6,
31781476,6,
31797131,6,
31799664,6,
31799716,6,
31851830,6,
31925242,6,
31927487,6,
31927696,6,
31942367,6,
31945307,6,
31998499,6,
32034170,6,
32052607,6,
32090960,6,
32093027,6,
33665410,6,
33832509,6,
33834943,6,
33837441,6,
33838475,6,
38459760,6,
38467464,6,
38510693,6,
38573872,6,
38601045,6,
38632874,6,
38697411,6,
38709334,6,
38846531,6,
38940539,6,
38941452,6,
40978063,6,
41029585,6,
41168549,6,
41231040,6,
41232189,6,
41336498,6,
41363846,6,
41488112,6,
47625274,6,
47670156,6,
47670480,6,
47677201,6,
47677211,6,
47727051,6,
47756052,6,
47756300,6,
47817305,6,
47875078,6,
47875421,6,
47876171,6,
47934197,6,
48021750,6,
48022676,6,
50273749,6,
50308940,6,
50379749,6,
50381137,6,
50384080,6,
50438211,6,
50440486,6,
50441632,6,
50473683,6,
50475596,6,
50490788,6,
50491108,6,
55241817,6,
55298744,6,
55364592,6,
55499147,6,
55524640,6,
140577134,6,
140608539,6,
140664260,6,
140756824,6,
140797524,6,
140826502,6,
140829864,6,
140894053,6,
140945145,6,
140968117,6,
140969122,6,
141030392,6,
141127543,6,
141156018,6,
141156752,6,
141156816,6,
141157161,6,
141187075,6,
141269217,6,
141607108,6,
141627237,6,
141712726,6,
141772292,6,
141808693,6,
141822908,6,
141823504,6,
141913647,6,
141941365,6,
142014620,6,
142048691,6,
142081623,6,
142082604,6,
142084274,6,
142085641,6,
149178462,6,
149348257,6,
149423111,6,
149450152,6,
149450584,6,
149479624,6,
149498531,6,
149499578,6,
149539842,6,
149543113,6,
149600384,6,
149601408,6,
149628100,6,
149913593,6,
149934305,6,
149935365,6,
149973196,6,
149988225,6,
150028833,6,
150107703,6,
150144933,6,
150165018,6,
150166397,6,
150188429,6,
150248922,6,
150358579,6,
150359198,6,
150393140,6,
150438237,6,
156424513,6,
156457345,6,
156491887,6,
156492400,6,
156494511,6,
156497041,6,
156497218,6,
156497298,6,
156507936,6,
156508492,6,
156509590,6,
156509695,6,
156510020,6,
156511079,6,
156511150,6,
156512861,6,
159208514,6,
159208662,6,
159214239,6,
159239262,6,
159239633,6,
159239837,6,
159240356,6,
159242352,6,
159288801,6,
159288934,6,
159289196,6,
159289938,6,
159290316,6,
159290668,6,
159298033,6,
159299349,6,
159312453,6,
159312763,6,
159313969,6,
159330146,6,
159330149,6,
159330886,6,
159331270,6,
159335031,6,
159336052,6,
159336401,6,
159342866,6,
159344597,6,
159345743,6,
159345840,6,
159346878,6,
159347592,6,
159348472,6,
159398899,6,
159400561,6,
159414989,6,
159415389,6,
159416824,6,
159418254,6,
159418353,6,
159420856,6,
159436661,6,
159438367,6,
159439175,6,
159439489,6,
159453120,6,
159453559,6,
159454564,6,
159455303,6,
159464498,6,
159464836,6,
159466257,6,
159466734,6,
159500639,6,
159503663,6,
159503835,6,
159508523,6,
159508739,6,
159508883,6,
159510088,6,
159511230,6,
159539232,6,
159539617,6,
159539965,6,
159540432,6,
159540510,6,
159613900,6,
159630028,6,
159630065,6,
160076823,6,
160076984,6,
160082453,6,
160082676,6,
160083748,6,
160097459,6,
160115012,6,
160118185,6,
160118276,6,
160119330,6,
160144570,6,
160161003,6,
160162953,6,
160164102,6,
160182675,6,
160182947,6,
160184067,6,
160188872,6,
160376664,6,
160377003,6,
160394891,6,
160395769,6,
160396515,6,
160409489,6,
160410789,6,
160419488,6,
160419801,6,
160419850,6,
160422910,6,
160423353,6,
160425283,6,
