TIC ID,Products,Exoplanet
25063986,17,
25079777,17,
25080362,17,
25080867,17,
25081091,17,
25081629,17,
25081729,17,
25116119,17,
25116563,17,
25118098,17,
25118964,17,
25131718,17,
25132314,17,
25132694,17,
25132754,17,
25132999,17,
25133052,17,
25133286,17,
25153041,17,
25153109,17,
25153167,17,
25153635,17,
25155698,17,
25156036,17,
25194993,17,
25196356,17,
29758859,17,
29760441,17,
29760913,17,
29778225,17,
29778239,17,
29779873,17,
29780677,17,
29781101,17,
29828884,17,
29830830,17,
29832209,17,
29833504,17,
29835352,17,
29983665,17,
29984014,17,
29990592,17,
30035088,17,
30037565,17,
30110465,17,
30111936,17,
30186108,17,
30186481,17,
30192292,17,
30192406,17,
30268695,17,
30271577,17,
30275662,17,
30275777,17,
30275795,17,
30275861,17,
30312676,17,
30312711,17,
30312722,17,
30312800,17,
30312916,17,
30313007,17,
30317282,17,
30317301,17,
30319402,17,
30403921,17,
30469371,17,
30533103,17,
30853470,17,
30933383,17,
30938252,17,
31011838,17,
31028580,17,
31104764,17,
31105402,17,
31105684,17,
31105740,17,
31181554,17,
31381302,17,
31505975,17,
31506424,17,
31508240,17,
31508554,17,
32072097,17,
32072196,17,
32072229,17,
32090046,17,
32090583,17,
32092280,17,
32153468,17,
33714944,17,
33733359,17,
33770773,17,
33834068,17,
33834484,17,
33840009,17,
33861444,17,
33878688,17,
33878971,17,
33881153,17,
38422961,17,
38461578,17,
38461594,17,
38468952,17,
38516338,17,
38572209,17,
38574220,17,
38583513,17,
38583537,17,
38585033,17,
38586863,17,
38587665,17,
38587771,17,
38600576,17,
38602091,17,
38609021,17,
38633580,17,
38635760,17,
38635856,17,
38679058,17,
38680132,17,
38696355,17,
38697412,17,
38697444,17,
38698083,17,
38698692,17,
38698751,17,
38699545,17,
38707423,17,
38707482,17,
38707757,17,
38707774,17,
38709037,17,
38710712,17,
38759499,17,
38759628,17,
38761440,17,
38762657,17,
38762664,17,
38813375,17,
38814733,17,
38824311,17,
38907321,17,
38908752,17,
38909096,17,
38939585,17,
38942330,17,
38954437,17,
38954456,17,
40275791,17,
40336359,17,
40343782,17,
40404470,17,
40405143,17,
40515514,17,
40518041,17,
40602927,17,
40793484,17,
40802388,17,
41029088,17,
41029133,17,
41030714,17,
41030783,17,
41031598,17,
41173537,17,
41174274,17,
41226271,17,
41226614,17,
41259424,17,
41259805,17,
41587424,17,
55269690,17,
55269822,17,
55270123,17,
55271423,17,
55272070,17,
55272819,17,
55293744,17,
55294570,17,
55298910,17,
55369263,17,
55369613,17,
55383814,17,
55398886,17,
55399276,17,
55402208,17,
55452503,17,
55452918,17,
55455221,17,
55476866,17,
55478023,17,
55479529,17,
55481273,17,
55497082,17,
55497281,17,
55497576,17,
55498904,17,
55499867,17,
55500825,17,
55500860,17,
55501264,17,
55501315,17,
55501960,17,
55522986,17,
55525518,17,
55557836,17,
55558734,17,
55603918,17,
55604793,17,
55606568,17,
55650170,17,
55651278,17,
55652063,17,
55652825,17,
55652896,17,TOI-216.01
55662550,17,
55662942,17,
55663264,17,
55664116,17,
55664207,17,
55664733,17,
55741018,17,
55741235,17,
55745232,17,
55745883,17,
55745991,17,
55754844,17,
55755223,17,
55758201,17,
55758485,17,
55760886,17,
55780996,17,
55781680,17,
55848818,17,
55849446,17,
55850719,17,
140529555,17,
140578304,17,
140580717,17,
140599284,17,
140608230,17,
140608905,17,
140609648,17,
140632571,17,
140635646,17,
140635667,17,
140636189,17,
140661368,17,
140661595,17,
140690428,17,
140692280,17,
140755216,17,
140760006,17,
140760614,17,
140827588,17,
140828663,17,
140859822,17,
140892373,17,
140893238,17,
140894354,17,
140898575,17,
140938247,17,
140938975,17,
140941153,17,
140943185,17,
140946237,17,
140970613,17,
140971842,17,
140997242,17,
140998116,17,
141025090,17,
141026903,17,
141028120,17,
141028164,17,
141028962,17,
141090270,17,
141093693,17,
141095359,17,
141096071,17,
141151953,17,
141152931,17,
141155264,17,
141184207,17,
141210448,17,
141269964,17,
141271216,17,
141278810,17,
141283921,17,
141435705,17,
141472806,17,
141479174,17,
141479310,17,
141526439,17,
141526547,17,
141527579,17,
141527965,17,
141542023,17,
141542585,17,
141543744,17,
141545616,17,
141606958,17,
141607972,17,
141608198,17,
141608289,17,
141609430,17,
141610050,17,
141611461,17,
141621534,17,
141621803,17,
141621885,17,
141623174,17,
141624659,17,
141625486,17,
141685643,17,
141686804,17,
141757920,17,
141765836,17,
141766144,17,
141768040,17,
141770047,17,
141805493,17,
141811445,17,
141823881,17,
141823882,17,
141824122,17,
141825369,17,
141826495,17,
141867607,17,
141911519,17,
141941684,17,
141941708,17,
141942911,17,
141943941,17,
141944488,17,
141944911,17,
141976247,17,
141977935,17,
142017509,17,
142018464,17,
142049025,17,
142052608,17,
142082467,17,
142082642,17,
142086091,17,
142086812,17,
142086813,17,
142105613,17,
142107756,17,
142109390,17,
142149242,17,
149037112,17,
149101226,17,
149107360,17,
149121385,17,
149154577,17,
149154927,17,
149174106,17,
149175859,17,
149175936,17,
149176305,17,
149216024,17,
149218100,17,
149250753,17,
149252615,17,
149252670,17,
149253409,17,
149269178,17,
149275235,17,
149302552,17,
149304495,17,
149347480,17,
149347534,17,
149347629,17,
149348420,17,
149390710,17,
