TIC ID,Products,Exoplanet
1078,1,
1275,1,
1307,1,
1454,1,
1608,1,
2042,1,
2497,1,
3709,1,
8610,1,
8842,1,
10175,1,
10238,1,
10343,1,
11182,1,
11582,1,
12678,1,
12767,1,
14430,1,
16598,1,
16786,1,
16855,1,
17888,1,
18887,1,
23696,1,
23778,1,
28465,1,
29069,1,
33486,1,
33905,1,
35795,1,
36279,1,
36856,1,
37732,1,
38569,1,
38731,1,
41111,1,
43697,1,
43855,1,
44267,1,
45247,1,
46247,1,
46937,1,
52357,1,
53045,1,
53356,1,
53373,1,
53375,1,
53990,1,
54719,1,
56154,1,
56179,1,
59890,1,
60627,1,
62545,1,
62628,1,
63736,1,
64093,1,
64341,1,
64693,1,
67227,1,
67228,1,
67896,1,
68069,1,
68904,1,
69641,1,
69742,1,
70111,1,
70166,1,
70327,1,
70380,1,
70654,1,
71029,1,
71264,1,
71315,1,
71387,1,
72219,1,
73771,1,
74676,1,
74774,1,
75467,1,
76719,1,
77094,1,
78743,1,
80047,1,
80449,1,
81003,1,
81633,1,
82066,1,
82533,1,
85584,1,
86930,1,
87862,1,
89462,1,
89696,1,
90907,1,
90951,1,
91430,1,
91470,1,
91961,1,
92094,1,
92888,1,
93155,1,
93790,1,
93973,1,
96585,1,
97677,1,
98197,1,
99010,1,
99433,1,
101462,1,
102030,1,
102723,1,
102995,1,
104884,1,
105245,1,
105852,1,
108765,1,
110376,1,
110975,1,
111027,1,
111311,1,
111610,1,
111768,1,
111773,1,
112480,1,
113645,1,
114231,1,
115884,1,
116801,1,
117960,1,
119490,1,
120016,1,
121010,1,
121047,1,
121624,1,
122797,1,
122939,1,
124595,1,
126314,1,
127094,1,
127632,1,
128493,1,
128878,1,
129383,1,
131380,1,
131769,1,
132535,1,
134947,1,
135842,1,
136436,1,
137648,1,
138728,1,
138893,1,
139201,1,
139642,1,
139659,1,
139720,1,
140535,1,
141065,1,
141778,1,
141937,1,
142627,1,
143278,1,
144826,1,
145338,1,
145708,1,
146287,1,
147596,1,
148340,1,
148698,1,
148933,1,
149272,1,
149306,1,
150489,1,
151535,1,
152762,1,
153266,1,
153647,1,
154859,1,
155348,1,
155455,1,
156915,1,
158358,1,
159138,1,
159261,1,
160363,1,
160566,1,
161070,1,
162142,1,
163848,1,
164844,1,
167121,1,
589445,1,
589656,1,
589826,1,
589858,1,
589906,1,
590140,1,
590174,1,
590241,1,
590274,1,
590381,1,
591606,1,
591919,1,
592590,1,
592638,1,
592812,1,
593228,1,
593230,1,
593544,1,
595673,1,
595699,1,
607143,1,
607150,1,
607316,1,
607581,1,
607907,1,HD 30669 b
610597,1,
610680,1,
612870,1,
612908,1,HD 30856 b
624091,1,
626744,1,
626958,1,
627018,1,
627296,1,
627436,1,
663252,1,
663341,1,
663556,1,
663566,1,
663652,1,
663735,1,
664666,1,
664762,1,
664767,1,
665048,1,
665153,1,
665445,1,
665608,1,
666033,1,
666387,1,
666475,1,
666568,1,
666723,1,
667003,1,
667189,1,
671393,1,
671490,1,
671564,1,
671848,1,
672060,1,
672624,1,
672787,1,
674223,1,
674567,1,
674571,1,
674714,1,
674797,1,
675036,1,
675056,1,
675445,1,
680840,1,
681678,1,
682491,1,
682778,1,
683071,1,
684070,1,
687046,1,
687308,1,
687627,1,
687634,1,
689318,1,
709291,1,
709603,1,
709667,1,
709805,1,
710020,1,
710187,1,
710490,1,
710783,1,
710901,1,
711914,1,
711946,1,
712040,1,
712616,1,
712799,1,
736553,1,
737047,1,
737235,1,
737327,1,
737546,1,
738269,1,
739834,1,
740069,1,
740112,1,
740297,1,
758285,1,
767483,1,
767526,1,
767658,1,
767821,1,
767922,1,
768307,1,
768859,1,
770004,1,
770053,1,
770458,1,
770461,1,
770547,1,
770554,1,
770660,1,
770729,1,
770934,1,
771375,1,
775434,1,
775642,1,
776194,1,
776848,1,
777309,1,
778175,1,
778852,1,
778972,1,
779592,1,
779813,1,
780158,1,
780185,1,
799291,1,
799626,1,
800049,1,
800254,1,
800670,1,
804333,1,
804512,1,
816191,1,
816310,1,
816349,1,
816354,1,
816793,1,
816816,1,
816939,1,
817069,1,
818271,1,
819072,1,
819114,1,
819680,1,
820112,1,
820148,1,
823128,1,
824169,1,
827160,1,
828976,1,
829147,1,
830161,1,
832484,1,
859025,1,
860526,1,
861925,1,
863395,1,
863860,1,
864027,1,
864048,1,
864246,1,
864709,1,
864738,1,
866704,1,
869353,1,
870203,1,
871323,1,
872755,1,
873149,1,
874830,1,
875147,1,
875522,1,
876550,1,
877333,1,
878056,1,
879091,1,
881177,1,
885808,1,
886620,1,
889277,1,
889610,1,
889858,1,
892149,1,
892355,1,
893123,1,
894632,1,
894682,1,
915862,1,
915962,1,
915970,1,
916550,1,
917236,1,
917746,1,
917838,1,
918893,1,
918895,1,
919245,1,
919535,1,
925457,1,
925623,1,
925776,1,
926084,1,
926110,1,
933650,1,
933907,1,
934557,1,
938769,1,
938825,1,
939104,1,
943068,1,
943322,1,
945309,1,
971500,1,
971767,1,
971768,1,
972665,1,
972858,1,
973569,1,
975071,1,
975295,1,
975565,1,
975989,1,
976119,1,
976228,1,
976259,1,
990186,1,
990272,1,
990593,1,
990687,1,
990827,1,
990903,1,
990995,1,
991099,1,
991159,1,
991196,1,
991373,1,
992479,1,
992499,1,
992672,1,
992967,1,
993120,1,
998051,1,
998242,1,
998307,1,
998417,1,
998664,1,
998999,1,
1000372,1,
1000373,1,
1002328,1,
1003831,1,TOI-564 b
1004005,1,
1005021,1,
1006244,1,
1006251,1,
1006285,1,
1006490,1,
1006503,1,
1006569,1,
1006575,1,
1006720,1,
1006859,1,
1006872,1,
1006943,1,
1006986,1,
1007010,1,
1007012,1,
1007390,1,
1007530,1,
1007603,1,
1007934,1,
1008024,1,
1008056,1,
1008059,1,
1008115,1,
1008153,1,
1008555,1,
1008588,1,
1008590,1,
1008593,1,
1008730,1,
1008878,1,
1008931,1,
1009044,1,
1009145,1,
1009235,1,
1009252,1,
1009300,1,
1009315,1,
1010750,1,
1011227,1,
1013471,1,
1017846,1,
1019144,1,
1019692,1,
1019957,1,
1020075,1,
1024991,1,
1025149,1,
1025574,1,
1025632,1,
1025809,1,
1026058,1,
1026231,1,
1026530,1,
1026587,1,
1027045,1,
1027083,1,
1027928,1,
1028069,1,
1028186,1,
1028584,1,
1028594,1,
1028614,1,
1028751,1,
1028816,1,
1029392,1,
1029624,1,
1030078,1,
1030288,1,
1030555,1,
1030783,1,
1030997,1,
1031299,1,
1031383,1,
1031405,1,
1031795,1,
1031929,1,
1032061,1,
1032159,1,
1033135,1,
1033222,1,
1033534,1,
1034117,1,
1034145,1,
1034175,1,
1034263,1,
1034295,1,
1034340,1,
1034432,1,
1034756,1,
1034832,1,
1035472,1,
1035713,1,
1036309,1,
1036998,1,
1037562,1,
1038216,1,
1038605,1,
1039419,1,
1039655,1,
1039707,1,
1039846,1,
1041326,1,
